,Text
93,"   희생자 추모와 피해자 지원사업 등을 펼치기 위해 세월호 피해 가족을 중심으로 지난해 5월 출범한 4·16재단이 참사 5주기를 추념하는 전시 ‘바다는 가라앉지 않는다’를 경기도 안산과 서울에서 열고 있다.  우리는 ‘그날, 팽목항’을 어떻게 기억하고 있나 hani.co.kr/arti/culture/c… pic.twitter.com/QjzN2zibqX  "
94,   5년의 세월이 흘렀습니다. ‘세월호 천막’이 있던 자리에 ‘기억과 빛’이 마련되었습니다. 세월호로 우리 곁을 떠난 이들을 기억하는 공간이자 다시는 이런 비극과 참사가 없어야 한다는 다짐의 공간입니다.   “미안합니다.” 그리고 “잊지 않겠습니다.“ 안전한 대한민국을 만드는데 매진하겠습니다. pic.twitter.com/9MhbBLtQVV  
95,"   대학 진보연합 대학생들이 황교안-나경원 퇴출 운동중! 다같이 격려의 박수를!  펌”대진연이 나경원 의원실에서 황교안,나경원 동반사퇴 투쟁중!  아들특혜채용의혹- 김학의 성접대사건은폐범- 세월호 진실 은폐주범 황교안과 반민특위 망언 나경원 사퇴하라. 강원도 산불진압 방해 나경원 면담요청 pic.twitter.com/eKPXxhWP5x  "
96,  세월호참사때 매일 몇십만원씩 아귀처럼먹어대는데 전생에굶어뒈진귀신이 붙었나?박정희는 낮에 청와대에서 주먹크기만큼의 소면국수를 18년간이나 드셨다. 9년동안비서실장을 했던김정렴씨는 배가 고파서 좌골신경통을 앓았는데 비서실장을 그만두자 씻은듯이 나았다고 박영선도 한번에 40만원씩 아귀 twitter.com/lIiIlilIiIliIl…  
97,"   4월이, 또 왔습니다. 우리 가슴에 새겨진 ‘2014년 4월 16일’이란 흉터는 강원도 산불을 조기 진압하는 새살로 돋았지만, 여전히 너무 아픕니다.  오늘 저녁엔 새내기 공무원들과 세월호 이야기를 담은 영화 ‘생일’을 함께 보기로 했습니다. 힘들겠지만, 보려 합니다.   미안합니다. 잊지 않겠습니다. pic.twitter.com/9XQOR4B5OM  "
98,   자유당이 고성산불과 관련 문대통령 5시간을 박근혜의 세월호 7시간에 빗대 문제삼았다. 문대통령은 실시간 보고받고 소방청장이 현지에 도착한 후 새벽 0시 20분 위기관리회의를 주재했다. 안보실장을 11시까지 붙잡아 놓은 자들이 완벽하게 대처한 산불과 세월호를 비교한다. 염치도 없는 자들이다. twitter.com/OhmyNews_Korea…  
99,  세월호때 끼니 거르다 의자에 앉아 라면 한끼 먹은거 가지고 황제라면이라고 발광하면서 물어뜯던 광기의 꼴통진보새끼들이 건조한 날씨에 시정 내팽개치고 여행간 시장은 우리편이랍시고 불가항력이라 실드치고 있음ㅋㅋ 이런 미개한 나라의 미개한 개새끼들에게 무슨 기대할게 있고 희망이 있나ㅋㅋ  
100,   What the bloody!!! Is this real?  
101,   고성 산불을 만 하루도 안돼 진압하는 것을 보니  5년 전에 집권했었다면 세월호에서도 아이들을 그냥 죽게 두지는 않는 그런 정부였을 것이다.   분명...  
102,"  세월호 박근혜의 7시간과 문재인의 고성산불 5시간을 비교한다? 비교할 것을 비교해야지, 자유당은 표 떨어질 짓만 골라하고 있다. 노컷뉴스에서 일목요연하게 비교표를 영상으로 만들었다. 시의적절한 영상이다. 판단은 시청자 몫이다. 특히 나경원 이언주 두 눈을 크게 뜨고 똑똑히 보기 바란다. twitter.com/nocutnews/stat…  "
103,   박근혜 정부가 세월호 유가족을 세금 도둑 프레임을 만들고 특별법 제정을 막기 위해 어버이연합 등 단체를 조직적으로 동원한 문건이 또 나왔네. 아주 털어도 털어도 끝이 안 나.  
104,   오늘 영화 <생일> 같이 볼래요? ➡ bit.ly/2KjO4tx 　 세월호 5주기를 앞두고 노무현재단 회원들과 함께 세월호를 기억합니다. 오늘 밤 7시 30분 CGV 용산아이파크몰에서 만날래요? pic.twitter.com/miRdfoATAO  
105,   공장에서 ‘세월호페스티발’ 광고. 세월호는 광화문이었는데 천막철거하니 경기도가 가져가서 ‘페스티발’?이란다. 그걸또 서울시세금방송에서 광고도 해주고. 경기도지사는 없는것처럼 재판도 공관도 비서도 정신병원도 아무것도 뉴스 한번을 안다루면서 ㅠㅠ.  많이 뻔뻔하다.  
106,   [자한당은 '찌질한 흔들기' 중단하라!] 박근혜의 사라진 7시간은 세월호희생의 아픔들이 문제삼은 것!'성공한  산불대응'과 '실패한 세월호 대응'을 놓고 문재인대통령을 비난하면 그게 통하겠는가. 국민을 뭘로 보기에 이런 '찌질한' 흔들기를 하는가. 이런 야당이 왜 필요한가.  
107,   우리 시연이는 세월호가 침몰된 6일째 되는날 배 밖에서 부양되어 80번이라는 번호를 달고 저에게 돌아왔습니다.  도와주세요. 함께해주세요.  4.16세월호참사 특별수사단설치 국민청원 www1.president.go.kr/petitions/5776… pic.twitter.com/dwPdHjMSB6  
108,  세월호 잊으면 안되죠. 절대로 pic.twitter.com/xdk2K7v3nM  
109,   JTBC 뉴스룸 문재인대통령이 산불난날 5시간이후 TV에 보였다며 박근혜세월호 당시를 패러디 했다 보톡스 했냐 술마셨냐는등 차마 입에담지 못할 말들을을 쏟아내고 있다 면책특권을 이용하여 확인되지 않은말을 한다 나베가 국회에서 안보책임자를 붙잡은것과 추경을 않해준것을 물타기한다 C8들이다  
110,   박근혜동생 박지만 마약전과6범. 박근혜 세월호사건당시얼굴 퉁퉁부은거 박근혜절친 김학의 약물투여특수강간 이명박자식이시형 마약혐의 김무성사위 마약전과자  마약사건은 여기서부터 다시 시작하자..  
111,"   애들은 빠져 죽었는데 지는 매일 호화 만찬에 반주 마시고 다님.. 이 인간이  정말 세월호 학생들을 마음에 1쪽이라도 두었었다면, 사고 당일부터 이렇게 매일같이, 이런 맛있고 비싼 음식들이 목구녕에 넘어가질까요? 정말 이 인간이 세월호 학생들 생각했다고 보십니까?.. 미친 악마 입니다. pic.twitter.com/7RSVftLDTz  "
112,"   2014년 4월16일 (세월호 당일)  삼도일식 121,000 + 전통한정식동해 137,500   4/17 낙원 55,000 4/17 섬진강 258,000 4/18 여의도진진마라 75,000 4/19 한도호텔(파라곤) 67,500 + 봄샘 108,000 4/20 미조리식당 100,000 4/23 해우리 87,000 + 봄샘 72,000 4/24 가시리 75,000  상다리 부러짐 pic.twitter.com/bM6GQ3yEAF  "
113,   영화 <생일> 단체관람 안내 '세월호를 함께 기억합니다' 일시 : 4월 11일(목) 오후 7시 30분 장소 : CGV 용산 아이파크몰 ➡ bit.ly/2KjO4tx pic.twitter.com/19d2PtaDyD  
114,"  세월호때 박대통령이 7시간 공석이였다고 국가 콘트롤타워가 없는것이고 아무런 대응도 못해 참사가 났다고 박대통령이 아이들을 죽였다고 좌파들이 선동했다 작금에 강원산불 발생시 문재인은 5시간뒤에 나타났는데 컨트롤타워는 안보실장, 총리가 운영하면된다고 주장한다  이게 뭐하는 짓거리인가?  "
115,   탈원전 땜에 산불 났다 빨갱이다 산불정부다  산불에 좌파라서 불 났느니 대통령이 술 마시느라 5시간 사라졌었니 이번 산불에 세월호 프레임 집어 넣고 자한당이나 극우 미친 새끼들 저렇게 뚫린 입으로 아무말 하게 언제까지 놔둬야 하냐  어휴 진짜 시바  
116,   (참교육학부모회 신문 4월호 기고문) <세월호참사 이후 우리는 무엇을 기억하고 무엇으로부터 안전할 것인가?> facebook.com/63302782345497…  **특별수사단 국민청원** www1.president.go.kr/petitions/5776…  **특별수사단 국민서명** goo.gl/forms/kn2XlF2T…  **홍보전단(PDF)** 416family.org/index.php/shar… pic.twitter.com/Y2fsaj4TMv  
117,"   아트 스페이스 풀에서 세월호 참사 5주기 추념전 《바다는 가라앉지 않는다》가 열립니다. 2주 동안 진행되는 이번 전시에 많은 관심과 방문 바랍니다.🎗  기간: 2019년 4월9일(화)-4월21일(일) 시간: 오후12시~6시, 월요일 휴관 장소: 공간:일리, 통의동 보안여관, HArt, 공간291, 아트 스페이스 풀 pic.twitter.com/EJYnIYCHuZ  "
118,  세월호 지겹다는 자들. 나는 당신들이 지겹다. 무엇이 밝혀졌다고 '지겹다'는 건가? 진실의 결여에 대해 고통스러워하지 않는 자들은 짐승이다. 짐승들은 지구에서 살 자격이 없다. 그러므로 지구를 떠나라. 갈 때 자유당 좀 데리고 가라.  
119,"  세월호 당일 (4월16일)날  현장에서 끼니도 거르고 사태 수습하던, 당시 교육부 장관이, 지쳐서 왕뚜껑 라면 한그릇 먹었는데.. 그걸 황제라면(?) 이니 뭐니 하며 선동하던  문재인..  정작 본인은  해물요리  정식집에 다니면서  몇십만원 짜리  맛점하고 다녔음.. 16일 이후로도 계속 맛집 탐방 pic.twitter.com/MUPot0Mjy9  "
120,"   박근혜 정부 민경욱이 세월호 참사 당일, 생사를 가르는 골든타임에 “난리났다, 낄낄낄” 됐던 거 못 본분 계시려나?  #이번산불에도 #설레서미쳐버리더라 pic.twitter.com/ltXaHLzw15  "
121,   아무 생각없이 방송 보도용 사진만 찍고 휙 가버린 변기공주 닥그네..  가뭄은 어쩔수 없지만 이 영상만 보아도 얼마나 닥그네가 생각없는 통수권자 인지 느낄 겁니다..  세월호 학살 문재인 정부 였으면 우리의 아이들 살릴수 있을거라고.. ㅠㅠ pic.twitter.com/CGiIQeF44h  
122,   고성산불이 대형참사를 면한 것은 정부의 위기관리 매뉴얼이 일사분란하게 작동한 것과 민관군의 희생적인 헌신을 꼽을 수 있다. 속초 의료원은 자기 집 화재에 앞서 환자들을 먼저 챙긴 의료진과 직원들 덕분에 입원환자 전원 무사할 수 있었다. 자꾸 5년전 세월호참사와 비교되는 것은 웬일일까. twitter.com/hanitweet/stat…  
123,"   죄송합니다. 이제야 깨달았습니다 [펌글]  대통령님 죄송합니다! 세월호 7시간동안 굿하고, 뽕맞고, 성형하고, 불륜한 줄 알았습니다.  대통령님 죄송합니다! 최씨가 연설문 고치는 것이 취미이고  태블릿피씨가 진짜인 줄 알았습니다.  대통령님 죄송합니다! 정유라가 숨겨둔 딸인줄 알았습니다... pic.twitter.com/zadoQGB5Cu  "
124,"   도와 주세요. 저희는 지금 “<세월호참사 특별수사단> 설치와 <전면재수사> 국민청원”과 “국민서명”을 하고 있습니다. 5주기인 4월16일까지 청원 20만명, 서명 10만명이 목표입니다. facebook.com/20322484674019…  "
125,   토착왜구 민경욱 인간이 아니라 악마입니다 친박들의 정신세계는 모두가 미쳐있기에 세월호 어린 아이들을 구하지 못하는 비극을 만들었다 pic.twitter.com/kY7l75XWb6  
126,"   민경욱, ""4월의 영동지방, 고온건조한 양간지풍과 산불에 대한 경각심, 그것은 충분히 예견가능한 상황이었다""  예견 가능한 상황? 그래서 세월호 참사때 브리핑 하면서 실실 웃었군. 앞날을 훤히 꿰뚫어 보고 있으니 모든게 가소로워 보이겠지 ..  news.v.daum.net/v/201904061500…  "
127,"   사람이 죽고 다쳤으며 이재민이 몇인데 소방복 입고 웃음이 나올까?  ""라면에 계란을 넣어 먹은 것도 아니고"" 라고 세월호 사건 때 주접 떨었던 민경욱, 이 개새끼와 똑같은 <싸이코패스>다. pic.twitter.com/lsnjKVlGFg  "
128,"   <니는 뭐 했노?>  속초시민들이 화마와 싸울때… 문재인은 방상훈과 술 쳐먹고 자고 있었고,  독립운동가들이 목숨 걸고 만주벌판에서 싸울때… 문재인 애비는 일제고위공무원으로 호의호식했고,  세월호에서 아이들이 죽어가고 있을때… 문재인은 동해한정식에서 진수성찬 쳐먹고 있었지.  ㅉㅉ  "
129,   '문재인 대통령은 빨갱이'라고 폄훼한 민경욱은 세월호 참사 브리핑중 난리났다며 활짝 웃은 놈...사퇴하라!  cafe.daum.net/subdued20club/…  
130,  세월호 때문에 박근혜 탄핵했으면 고성산불로 문재인 탄핵해야하는 거 아니냐? 그래야 평등하지 안그르냐?  
131,"   대체 이재명지지자들 이게 뭔 짓이래? 이러는 게 이재명을 위한 길이라고 생각하나? 이것들아, 세월호는 정치적으로 좀 이용하지 말아라. pic.twitter.com/H1k1Mvdjz5  "
132,"   아무리봐도 문씨는 싸이코패스 테스트를 해봐야 됩니다.. 항상 보면 이상해요, 타인의 감정을 잘 모르는거 같음. 세월호 피해자나 발목지뢰 부상병 면회 갔을때도 늘 이상한 표정과, 과도한 제스츄어, 엉뚱한 말들을 해서 주위 사람들을 식겁하게 할때가 많음..  진짜 싸이코패스 테스트 받아봐야됨 pic.twitter.com/pwhLUtMo0E  "
133,   이 한장의 그림이 어떻게 세월호가 고의침몰 당했는지 온전히 말해주네. 적반하장이 어떤거라는것도. 08:30에 침몰하도록 계획하고 14.8카드를 비롯해 동네방네 떠들어댔으나 실패하자 스태빌라이저 강제작동시켜 08:52:13에 휘까닥 뒤집어지게 만든거 고스란히 나타나네. 언제 문가 전기의자에 앉을까 pic.twitter.com/5yYxrdLQUv  
134,"  #Remember_20140416 세월호 참사, 점점 우리들의 기억 속에서 잊혀지고 있습니다. 잊지말고 기억해주세요. 기억하고, 가슴 속에 새겨야 합니다. 무능하고 부패한 사람들 때문에 죄 없는 희생자들이 죽어 나간 사건입니다. 제발 이 사건의 모든 진실들이 하루 빨리 풀어지길.🎗 pic.twitter.com/IIfOImldEt  "
135,"  세월호 참사 진상, 이젠 수면 위로 떠올라야 한다. dlvr.it/R2HqHg pic.twitter.com/A18UZTuuGR  "
136,   자유한국당 민경욱 KBS 아나운서 출신에 지역구가 인천 입니다..  이쓰레기 민경욱이 닥그네 변기공주 정권에 청와대 대변인도 했지요.. 세월호 침몰.. 실실 웃으면서.. 인간 말종 자한당 국개 입니다!  다시는 이런인간 국회에 보내지 맙시다! msn.com/ko-kr/news/nat…  
137,"   이번 정권의 재난 대응은 확실히 다르다는 생각인데, 정부가 무력하게 대처했던 세월호 사건을 보면서 그렇다면 어떻게 해야할 것인가를 많이 생각하고 계획을 짜고 구체적으로 실행한 결과라고 생각한다. 평소에 준비하는 건 티가 안 나지만, 이런 재난이 터지면 그동안 뭘 해왔는지 단박에 증명된다.  "
