,Text
116,"   진보당원 전원 고발한 보수단체 대표 고영주·차기환…둘 다 새누리추천 ‘세월호 조사위원’ m.khan.co.kr/view.html?cate… 부림사건의 공안검사에, 차씨는 일베나 트위터에 퍼나르는 쓰레기! 이게 우연인가?? pic.twitter.com/horiPo99R6  "
117,   Day of the Living Dead #세월호_매스미디어독재_텔레스크린_전체주의적국가주의 ln.is/youtu.be/bEMaG  
118,"   이백오십하루째[251]. 교수들이 꼽은 2014년의 사자성어가 '지록위마'입니다. 사슴을 말이라 하는, 본질을 가리는 거짓, 은폐,조작, 공작, 농단! 세월호 참사를 사고라 우기던 것까지 포함하여!  "
119,  세월호 다큐영화 [다이빙벨]을 상영하는 전국의 극장들입니다. m.blog.naver.com/diving_bell/22… … …  
120,  세월호를 정윤회로 덮고 정윤회를 통진당 해산으로 덮고...아무리 뉴스가 그렇게 흘러가도 세월호를 잊지 않는 이들이 눈 부릅뜨고 있다.  
121,   우울한 나날들. 잘 자라주는 자식들만이 그래도 견디게 한다. 그러니 세월호 유족들에게 너희들이 얼마나 모진 짓을 했는지 새기고 또 새겨라. 천벌 받을 그날까지.  
122,"   정동영 ""세월호 참사 이후 특별법 국면에서 정부여당이 무능함, 무책임, 오만을 보여줬지만 판판이 패배한 건 야당이다. 결국 제1야당이 반대자로서의 역할, 대안정부가 될 가능성을 보여주지 못했기 때문이다"" bit.ly/1wb0hMX  "
123,"   박근혜 2년. 도대체 지난 시간동안 박근혜가 이룬 성과가 뭐지? 비난하려고 하는 말이 아니라 정말 뭐라도 있다면 들어보고 싶다. 공약 파기, 세월호 실종 7시간, 십상시 파동에 부정선거 논란. 청와대 실세는 진돗개? 외국 순방에 패션쇼. 도대체 뭐냐!  "
124,"  세월호 참사 7개월, 여러 문제점과 함께 언론의 문제점도 극명하게 드러났습니다. 과연 이들 언론은 어떻게 해서 '기레기'라는 소리까지 듣게 됐는지 살펴보았습니다. goo.gl/c3nWHH pic.twitter.com/jSRy4h2xti  "
125,   진실은 정부가 왜 적극적으로 구조를 하지 않았냐는 것이다. [트위터매거진] 새가 날아든다 432.세월호 참사의 첫 제보자 홍가혜씨 인터뷰. 그를 마녀로 만든 정부와 언론...PC 버젼☞ podbbang.com/ch/7290 #새날  
126,"   우리나라 언론이 왜 이 지경인지 민언련과 공동으로 12월 23일 방송을 준비중입니다. '세월호 골든타임, 국가는 없었다', '누구에게나 찬란한' 을 연출한 임유철 객원PD가 제작중입니다. 3분 예고 영상 youtu.be/BcPLTOkUvGs  "
127,  세월호 촛불.. “與 부적격 조사위원 탈락운동 전개하자” is.gd/tUZuFQ #고발뉴스  
128,   이백오십일째[250]. 헌재 판결이 나자마자 '통진당 해산본부'라는 단체가 통합진보당 당원전체를 국보법 위반으로 고발했답니다. 그 단체의 대표는 세월호 진상조사위원으로 추천됐다는 고영주 변호사. 대체 '숨은 목적'이 뭘까요?  
129,"   [팩트TV] “세월호 진상규명 방해 새누리 추천위원 반대한다” goo.gl/L7w8SN 동혁엄마 “트로이목마 안에 귀 닫혀있고 눈 안보이는 졸개들만 넣어놓고 대체 무엇을 하겠다는 건지"" pic.twitter.com/JvPUdTWgZo  "
130,"   ""악질""-<변호인>의 '부림사건' 용공조작 검사•새누리 세월호 진상조사위원•MBC 대주주 방송문화진흥 감사인 고영주가 대표인 '통진당 해산본부'가 이정희 대표와 당원 전원을 국보법 위반으로 고발했단다. 악귀다. pic.twitter.com/5ig67QyxZ3  "
131,   [포토] “세월호 진상규명 역행 새누리 각성하라” gobalnews.com/news/articleVi…  
132,"   칼바람 부는 광화문 광장,  그래도 많은 시민들이 세월호 아픔을 함께 하고 있습니다. 부산에서 여고생도 올라와 발언 중입니다.   우리는 잊지 않았습니다.  바뀐애 정권은 단 한명도 구하지 않았다는 것을. pic.twitter.com/kmtVVF9Fhr  "
133,   박근혜 퇴진은 문재인과 이정희가 앞장서라는 구호는 이런일을 예견을 했기때문이었다.가슴아프지만 세월호로 박근혜는 정권을 더욱 탄탄하게 만들었고 그배경으로 정당 해산까지 휘두른다.이게 끝이겠는가?착각하지 말아라.이제 시작일뿐이다.투쟁하지 않으면 다 죽는다  
134,"   이정희 대표와 이석기 의원 등 소속 국회의원과 당원 전체를 국가보안법 위반 혐의로 서울중앙지검에 고발한 통합진보당해산 국민운동본부 위원장 ""고영주""는 부림사건 고문사실도 부정하는 인물이자, 세월호 조사위원이다. pic.twitter.com/IdLV1o624K  "
135,   한끼 라면에 미지근한 물을 부었다. 밥이 식어 다른 방법이 없다. 마시다시피 라면을 젓가락에 걸어 넘긴다. 아차차...라면 봉지 묶을 고무줄이 없다. 챙길걸...순간 세월호 팔찌가 생각났고 따뜻하게 묶었다. pic.twitter.com/PPUe8rsQn9  
136,   1인시위..  라기보단 함께 서있기 해주실분들께 공지드립니다.  1. 피켓은 각자 준비하셔도 좋고 제가 만든게 세월호가족 창고텐트에 있으니 그걸 쓰셔도 좋습니다.  2. 광화문광장 세월호 서명천막에 문의하시면 친절하게 가르쳐주십니다.  
137,  세월호 특별조사위원회가 구성됐는데 새누리당이 일베 좋아하는 이상한 사람들을 추천했습니다. 싸우자는 걸까요? mediaus.co.kr/news/articleVi…  
138,   오늘도 이들의 이름을 불러봅니다.  어서 돌아오세요. 어서 돌아오세요. 어서 돌아오세요. #세월호 pic.twitter.com/LhFcQyykNO  
139,  세월호의 실소유주는 양우공제회로 좁혀지고 있는데... 결국 국정원인가? (2010년 대법원은 양우공제회의 성격을 ‘국정원 외곽단체’로 명시) 그동안 철저하게 베일에 가려져 있던 국정원 직원 상조회인 양우공제회의 실체 일부가 <월간중앙>취재결과 드러났다  
140,"   개도 웃다가 배껍이 빠져서 죽겠다.국회의원 300명중 171명이 우수 국회의원으로 상을 받았단다.1년 내내 데모나 하고 세월호 2중대 하다가 자기네 끼리 우수국회의원뽑고 박수치고 있으니 참 후안무치,안하무인이다.이것들아 제발 코메디좀 하지마라.썩을것들  "
141,   광화문광장의 바람은 정말 칼바람 이었습니다. 미사드리는 내내 발이 꽁꽁 얼더이다... 하지만 춥고 힘든만큼 간절한 기도는 더욱 빨리 하늘에 닿겠지요... 세월호...지금부터 시작입니다... pic.twitter.com/Ft1ht8ihuX  
142,"   2014년 크리스마스 이브는 안산에서 함께하면 어떨까요? 시민과 함께하는 416 문화제 <함께 가자 우리 이 길을> 12/24 저녁 7시, 안산 합동분향소 #세월호 pic.twitter.com/B8YUjQTVTE  "
143,   [광화문 #세월호 광장] <세월호 희생자들을 기억하는 304일 미사> 오늘도 많은 분들이 함께하고 계십니다. 진실을 향한 기도가 하늘에 닿아 승리의 눈물을 흘리는 날이 올 것입니다. pic.twitter.com/nEnAfPtmog  
144,   청와대 재난안전비서관에 세월호 참사때 중앙재난안전대책본부 총괄조정관을 맡았다가 사고대응이 미숙해 감사원 감사 때 ‘주의’를 받았던 이재율(54) 국민안전처 안전정책실장을 임명!  정말 누가 옆에서 조언해주는 사람이 없는건가 ㅠㅜ  
145,"   손문상 화백 作 '희망-촛불', 올해의 시사만화상 대상작 선정! ""세월호 사건을 바라보는 국민들의 안타까움 슬픔 무기력 분노 희망 등 복잡다단한 심경을 먹먹하게 담아내"" goo.gl/Rg6AZr pic.twitter.com/QtilTcY8B5  "
146,   오늘 저녁 7시 광화문 광장에서 (매주 수요일 저녁 7시) 세월호 희생자와 실종자 304명을 기억하는 미사가 봉헌됩니다. 함께하시어 이 추위를 이겨낼 수 있는 따스함을 나눌 수 있었으면 합니다... pic.twitter.com/ePuwtJSfTK  
147,"   ""세월호 얘기가 아닌 거짓언론 얘기. 보지도 않고 세월호 얘기라고 지겹다는 분들 꼭 보시고 방송에서 떠들어대는 소리들 맹신하시는 분들 꼭 보시길. 속았다는 분노에 휩싸일터""  (Daum duwj**님 다이빙벨 관람평)  "
148,"  세월호 유가족 ""새누리, 무슨 기준으로 조사위원 추천했나?"" ""선정 이유 밝히고, 본인들은 세월호 언행 해명해야"" pressian.com/news/article.h…  "
149,"   광주항쟁 진상조사위에 공수부대원 넣는격! 박정권은 아이들 죽이고도 장난하나!  @MBC_PDChoi: 세월호 유족들 ""새누리 선정 조사위원들 교체하라"" 부림사건 공안검사 고영주 씨와 김재철 호위무사 차기환 씨를 조사위원으로 선정하다니.  "
150,"   통진당 해산여부는, 대선부정이나 세월호, 청와대 비선 권력 투쟁등 국민들 시선을 돌릴 필요가 있느냐 없느냐에 따라 결정되겠지 뭐. 그 누구보다 정치적이고 눈깔 잘 돌리는 영감 탱구리들이 하는 짓이야 뻔하겠재.  "
151,"  세월호 인양을 위한 TF에 유가족과 실종자 가족이 참여하여 증거를 원형 그대로 인양하고, 혹여 증거가 임멸되는 일은 없는지 지켜보기 위해 참여를 해야 할것입니다.  ""세월호 선체인양하고, 새누리당... fb.me/6XdX6cgPc  "
152,"   이런 의견 주시는 분들 계십니다. 여러분들 의견은 어떠신지요?   @sill0706: 이상호 기자님께 제안드립니다! 저 못된 자들이 돈이 없어(?) 세월호 인양을 반대하고 있는데 차라리 누군가 나서 범국민적 ""세월호 인양모금""이라도 하면 안될까요?  "
153,"  세월호로 마음다친 '시민들'과 제가 함께하는 치유적대화 시간(12/17(수)저녁7시.정동 프란치스코회관). 9주간 해온 이 시간, 오늘이 마지막입니다. 올해 슬프고 아팠던 모든 분들을초대합니다. 함께 올해를 마무리해요..순하게.  "
154,"   유가족 “여당 추천 위원들, 조사할지 방해할지 답답”:“새누리, 5인 선정 이유 밝혀라…5인, ‘세월호 참사 관련 언행’ 해명하라” news.kukmin.tv/news/articleVi… pic.twitter.com/q5Jq6Rb2wD  "
155,"   이백마흔엿새째[246]. 손석희가 송건호언론상을 수상하며, 세월호 참사 이후 갈라진 대한민국을 언급하는 대목에서 찡했습니다. 손석희뉴스 덕에 희망을 가질 수 있었지요. 바른 눈, 바른 생각, 바른 가슴, 바른 혀!  "
156,"   트위터로 일베 게시물을 퍼나르고, 세월호 특별법 제정을 강력하게 반대한 인물이 세월호 특별조사위원회 위원으로 추천됐다고 합니다. hani.co.kr/arti/politics/… pic.twitter.com/brxOgGcWsf  "
157,   ## SBS 클로징- 공사현장 갈탄에서 나오는 유독가스에 노동자들이 번번이 목숨을 잃는다는 뉴스 보셨지요. 세월호 이후 안전과 원칙을 귀가 따갑도록 들었는데도 이렇습니다. 우린 결코 3류가 아니지만 이대로 가다간 진짜 3류로 전락할지도 모릅니다.  
158,  세월호 참사 때 중앙재난안전대책본부 총괄조정관을 맡았다가 사고대응이 미숙해 감사원 감사 때 징계 받았던 이재율(54) 국민안전처 안전정책실장이 15일 청와대 재난안전비서관에 내정 ln.is/www.viewsnnews… #도화선 창조적미친정부 답없다  
159,"  세월호 참사 보도를 뼈저리게 반성했던 '기레기'들. 기레기에서 벗어나겠다던 그 다짐은 어디로 간 갈까요? 뉴스타파 포럼, 김서중교수님의 글입니다..‘잃어버린 저널리즘’ blog.newstapa.org/sjkim/725  "
160,"   오늘 11시, 국회 정론관에서 발표한 기자회견문입니다. ------------ 【세월호 선체인양 및 새누리당의 조사위원 추천에 관한 세월호참사 가족대책위의 입장】  “정부는 돌아오지 못한 희생자 완전... fb.me/7SPBU28NI  "
161,   인터넷 기사에 '가족 목숨 잘 살려고…' 등 비난성 댓글을 4차례 달아 세월호 사고 희생자의 유가족을 모욕한 혐의로 재판에 넘겨진 40대 주부가 벌금형을 선고받았습니다. news.sbs.co.kr/news/endPage.d… pic.twitter.com/ljN8TqyR1p  
162,   2014 올 한해 우리를 빡치게 한 최악의 발언을 뽑아볼까요? 26가지 주옥같은 발언 후보 중 #세월호 관련이 압도적으로 많군요 ilwar.com/ranking/2014 뭐부터 뽑아야 할지...  #꺼진_분노_다시_보자  
163,"  세월호 유가족 ""새누리당, 조사위원 선정 이유 밝혀라"" omn.kr/b2lf 최지용 기자  "
164,   새누리당이 추천한 '세월호 진상조사 위원' 명단을 보고 나 역시 경악. 구하지 못한 아이들에 이어 세월호의 진실도 그냥 바다에 두자는 메시지인 듯. 정치인도 아이들 부모이고 이나라 국민인데 어찌 이렇게 할 수 있나. 이건 아니다. 반성하고 철회하라!  
165,   (리트윗) 올해 보도사진연감 제작을 위해 한 해 동안 찍은 사진을 골랐는데 절반이 세월호 관련 사진이었습니다. 올해 대한민국은 세월호를 빼고 얘기할 수 없다는 말이겠죠. 그 중 한 장입니다. 4월 30일 팽목항 pic.twitter.com/9TB1UUBefT  
166,  @lettresdeparis 고발뉴스는 어느 매체보다 먼저 1219를 부정선거로 선언하고 국내외 민주세력의 박근혜 퇴진 요구를 실시간 보도해왔으며 현장의 불꽃을 꾸준히 전해왔습니다. 세월호 취재로 잠시 소홀했던 점 양해바라며 더욱 정진하겠습니다  
167,   새누리당 추천 세월호 조사위원 면면들…“진상규명 방해 위한 트로이 목마”: 공안 조작 ‘부림사건’의 담당 검사였던 고영주 변호사는 “해경이 79명을 구조했는데 왜..news.kukmin.tv/news/articleVi… … pic.twitter.com/5TwKHi9rcv  
168,"   “여당의 트로이 목마”…스스로도 “아무 것도 못해”: 새누리당이 추천한 세월호 조사위원 5명의 면면을 보면 박근혜 대선캠프 출신, 인수위 출신, 공천신청자까지.. news.kukmin.tv/news/articleVi… pic.twitter.com/7zwkYBusA9  "
169,   이백마흔닷새째[245]. '새누리당은 세월호참사를 가리려는 조사위원들 추천을 철회하라!' linkis.com/www.vop.co.kr/… 그 다섯명의 면면을 보면 새누리당의 철면피가 고스란히 드러납니다. 휴우~  
170,"   AP통신이 해마다 선정하는 <올해의 사진>속에 한국과 관련된 사진은 총 5장, 이중에 4장이 세월호 참사관련 사진이랍니다. 세월호 참사는 국가를 넘어 모두의 아픔이니까요 huffingtonpost.kr/2014/12/15/sto… pic.twitter.com/PWRXw12zMg  "
