,Text
91,"   기무사, 세월호 사건은 지난일  이재명, 친형..오래전 일 일본, 지난 일을 왜 들추나  지난 일이라 처벌 안받으면 모든 죄는 당장 걸리지만 않으면 되나요? 당당하게 책임지는 모습이 진정한 군인일텐데, 진실을 숨기고 가족에게도 죄를 짓고 가셨군요.   세월호는 국민을 위해 진실이 밝혀져야 합니다  "
92,   애초에 세월호 사건 때 기무사가 왜 최선을 다 해? twitter.com/kyunghyang/sta…  
93,"   박주민. 이 양반 좀 더 보자.  세월호와 어준이의 스토리텔링 마케팅이 제대로 먹혀든 사람 중 한 사람.  이를 유일하게 간파하고 일침을 날린 사람이 있었지!  긴가민가하며 자중자애를 당부했지만, 좀 더 시간이 흐르니 이도 양파가 아닐까? 의심해 본다.  "
94,"   판사는 구속영장 기각후 자살한 피의자에 대한 책임은 없나? 이게 자살을 통한 증거 인멸 아닌가?   이재수 '세월호 사찰' 수사 중 투신, 檢 ""구속영장 기각, 매우 유감"" | 다음뉴스 news.v.daum.net/v/201812071807…  "
95,"   Suicide note of #이재수(commander of defense security): ""I did not act shameful in front of the bereaved families of #세월호"" Fake news killed him.😢😭 m.chosun.com/news/article.a… @AbeShinzo @Sankei_news @IvankaTrump @FLOTUS @GOPChairwoman @ctstvkorea @ReaganWorldwide @VOA_Korean  "
96,"   증거 인멸 우려 없다고 구속 영장 기각한 이언학 판사. 나흘 후 이재수 전 기무사령관 13층 건물 투신.  LA, Chicago에 잠적한 계엄 문건 핵심자 조현천 전기무사령관 잠적한 양승태 전 대법원장까지   근혜 옆에서 부정한 공권력 남용하며 세월호 진상 규명 방해자들😡   왜 안 구했는지 꼭 밝혀라! pic.twitter.com/iAzign3tjm  "
97,"   삼가고인의명복을빕니다 ,,, ""세월호 유족에 부끄럼없다"" 이재수 前기무사령관 유서 : 첫째, 세월호 유족에 한 점 부끄럼 없이 일했다. 둘째, 우리 부하들이 선처되었으면 한다. 셋째, 영장기각 판결한 판사에게 부당한 처우 말라. 넷째, 검찰에게도 미안하다. news.chosun.com/site/data/html…  "
98,   “세월호 유가족 사찰” 이재수 전 기무사령관 자살! 모든걸 안고가겠다. 유서!  계엄문건 핵심인물로 고발당한 조현천 전 기무사령관. 제2의 이재수로 전락할 가능성 배재 할수없다.  미주동포 여러분! 조현천의 동선을 예의주시 하시고 보는즉시 미국 불체자로 고발 합시다. pic.twitter.com/k2DNcVUamU  
99,"   검찰이 김혜경건은 결정적 한방이 부족하다며  불기소 설를  흘리고 있다 낙지사는 의혹이 많아 어차피 기소해야 하니  정치생명에 치명상을 줄 김혜경은 노,문 대통령 비난과 세월호 유족 비하한것   부담을 덜어주고 정치생명 연장 해주려고 검찰에서 정보  흘리고 있나  국민을 웃습게 보는 짓이다  "
100,"  세월호참사 유가족 사찰(직권남용권리행사방해)을 한 이재수 전 기무사령관, 구속영장 기각 나흘만에 투신자살.  우리 아이들을 앗아간 세월호참사는 결코 단순사고가 아님을 증명하고 있습니다. 반드시 그 배후와 의도를 밝혀내야겠습니다.  news.v.daum.net/v/201812071813…  "
101,  세월호 유족을 사찰한 의혹을 받은 이재수 전 국군기무사령관이 투신 사망했다.  이 전 사령관은 세월호 유가족 민간인 사찰 의혹으로 검찰 수사를 받아왔다. news.khan.co.kr/kh_news/khan_a…  
102,   [속보] '세월호 유족사찰' 이재수 전 기무사령관 투신 [16:40]  
103,"   곰곰히 생각해보니까,  이재명이가 한 단식말야... 그거 문프께서 단식하신거 따라한것 같아.  솔까 그때, 이재명이가 단식하는 이유가 좀 어이없었거든. 정알못들은 이재명이가 세월호 때문에 단식한줄 알아.  "
104,"   “세월호 유가족 모욕했던 일베 ‘폭식투쟁’, 삼성이 ‘뒷돈’ 댔다”  지난 기사지만 왜 삼성이 기업의 윤리와 사회적 책임과는 아주 거리가 먼 범죄집단과 다름 없는 지를 보여주는 아주 극명한 사례.  m.insight.co.kr/news/151373  "
105,   우리 문프님에 대해 부정적이고 세월호에 대해서도 못된 말만 내뱉던 어떤 직원이 얼마전 뇌 MRI를 찍었는데 20만원도 안들었다며..예전보다 엄청 싸졌다며.. 욕이 목구멍까지 차오르는데 꾹 참고 한마디만 했다.. 그게 문케어여~  
106,   김제동 저따위 쓰레기 편파방송 하면서 노란팔찌 차고 나오네.  혜경궁김씨 프사가 세월호리본이었지 아마.  청정수도 뱀이 먹으면 독액이 된다는 게 이런 거지.  
107,   김일성 생일이랑 세월호랑 문재인정부 출범이랑 엮는 박사모워마드 등장 pic.twitter.com/SG1jXaKoVU  
108,   ‘세월호 유족 사찰’ 전 기무사령관 영장 기각한 법원에 검찰 “비상식적”@newsvop vop.co.kr/A00001358918.h…  
109,"   사법농단 영장 기각판사 이언학 “증거인멸 염려 없고,도주 우려도 없어” 이재수가 이런 뒷배경이 있어서 “부끄럽지 않다”고 큰 소리 쳤구나. 세월호 관련 기무사 수장들은 줄줄이 풀어주네. 도주 염려없어서 조현천이도 연금받으며 미국서 잘 먹고 잘 살고 있지.  news.v.daum.net/v/201812040009…  "
110,  세월호 유가족 개개인 성향과 가족관계 음주실태와 동태수집하고 단원고 학생까지 사찰해 박근혜 청와대에 보고한 이재수 전 기무사령관 구속영장이 기각됐다. 검찰의 말처럼 비상식적이다. 우리나라 적폐청산의 가장 큰 걸림돌은 역시 법원인 것이 다시 한 번 확인된 셈이다. hani.co.kr/arti/society/s…  
111,"   ""세월호 유가족 사찰한 이재수 전 국군기무사령관 구속 영장, 증거 충분과 증거 인멸 우려 없어 기각""  하루 아침에 수학 여행 간 자식 잃고 황망한 유가족 사찰, 이간질하고 재향 군인회에 맞불 집회 주도한 사령관 영장 기각?! 😡사법 농단 연류 의혹의 이언학 판새니까.   goo.gl/pt9tjm  "
112,"   '세월호 유족사찰' 前기무사령관 영장기각.. 검찰 ""비상식"" 반발(종합) news.v.daum.net/v/201812040009… 대통령 한분만 바뀐 정권이다! 썪어 문드러진 사법부! 양승태의 적폐 판사들! 민주정부 바뀐지 2년이 되어가도 이렇게 반기를 들고있다!  민주정부 3기 임기끝까지 지난 9년의 적폐들 대청소 해야한다!  "
113,"   '세월호 유족사찰' 前기무사령관 영장기각..검찰 ""비상식"" 반발(종합) | 다음뉴스 news.v.daum.net/v/201812040009… 사법부 폭파시키고 싶다. 정말 ㅡㅏ  "
114,"   '세월호 유족사찰' 한 前 #기무사령관 영장기각  #이언학, ""증거인멸 염려없어"" news.v.daum.net/v/201812032321… #사법농단과 연루된 판사 세놈이 영장담당입니다  제발 정신들 차리고, 대통령 믿고 힘을 실어줍시다  언론이 꼭 옳은건 아니라는거 반드시 국민들이 팩트체크 해야한다는거  잊지맙시다!  "
115,"  세월호 유족 '불법사찰'로 구속영장이 청구된 이재수 전 '기무사령관'이  ""부끄러움 없이 일했다""고 했습니다.  군의 방첩업무를 내팽게치고 '국정농단세력'의 앞잡이가 되어 기무사법을 어겨가며 '민간인'을 사찰했는데도??  하긴 '반역질'하고도 '애국했다'는 넘들이니..  이젠 바로 잡아야 합니다!!  "
116,"   ＇세월호 사찰＇ 前기무사령관 영장심사..부끄럼 없나 ＂그렇다＂  news.v.daum.net/v/201812031033… ㅡ잘못에 대해서 부끄러움이 없는 생물을, 악마라고 합니다. 절대로 살려둬서는 안되는 그 악마입니다. 법이 못 한다면, 국민에게 '처리'를 맏겨야합니다.  "
117,   똥파리들??    점지사니 불륜남이니 비난하며나라를 뒤집어놓고선 정작   점이 없다는 게 알려지자  그동안 상처받았을 가족들에게 한마디의 사과도 없이 오히려 점을 뺐을 거라는 망상질을 해대는  꼬락서니를 보면   세월호유가족앞에서 폭식투쟁을 한  일베새끼들과 한 치도 다름없다  
118,   ‘세월호 유족 불법사찰’ 이재수 전 기무사령관 영장심사 출석…”부끄러움 없이 일했다“@newsvop vop.co.kr/A00001358574.h…  
119,   박주민 세월호변호사로 뱃지달고 혜경궁에 찍소리 언헌거 용서 안되죠.  
120,   김어준 이재명 찢패들이 결국 민주당 휘어잡고 좌지우지하고 있는 것밖에 더 되는 거냐고. 박주민이 확실히 그쪽 애라는 거 내 일찌감치 알고는 있었지만 그래도 세월호에 저렇게 애쓰니까 최소한은 기본양식은 있는 줄 알았다. 박주민 너 세월호 이용한 거냐? 어쩌면 그렇게 정치감각이 빵점이냐  
121,"   이재명 친형 공격으로 시작.. 전·현직 대통령까지 비하 news.v.daum.net/v/201811181834… 2013년 '정의를 위하여' 이름 활동 당시 李시장 '호위무사' 역할 수행 대선 경선 후보 땐 文·盧 집중 비난 트위터로 민주당 내부 인사 공격 ""제2의 세월호 타서 유족 되길.."" 막말 일삼아 진보진영도 등돌려 pic.twitter.com/ePopN6MdIm  "
122,   삼성 뉴스 JTBC가 조선일보보다 더 나쁜게 조선일보는 처음부터 매국 언론이고  삼성 뉴스 JTBC는 처음에는 민주 진실 국민을 위한척 하더니 결국엔 그 사람들 등에 칼꽂는거야  삼성 앵무새 JTBC 손석희는 이젠 꺼져주세요  양심이 있다면 ‘ 세월호는 왜 사건이 해결되지 않는가 ‘ 파고 들어라  
123,"   오늘방 업로드 에피는 [미시USA 문파의 분노와 눈물] 입니다. 미국에 살면서 세월호 뉴욕타임즈 광고로 유명해진 미시USA 내에 최근 오유와 유사한 상황이 벌어졌습니다. 친이재명, 털보추종자들과 문파간의 물러설 수 없는 싸움이 벌어지고 있다고 합니다. 결과는 어찌 됐을까요?  "
124,"   낙지사 탈당하면 지지율 30%이하로 떨어진다고 민주당 관계자가 언플 했다며  패륜범죄혐의 ,형수쌍욕, 세월호비하 하고 4건의 범죄혐의 있는 피의자가 탈당하면 지지율 올라갔으면 올라가지 떨어 지겠나? 갈수록 욕 얻어 먹을짓만 하고있다 경기도의원 성명서에 서명 주도한 의원을 출당 조치나 해라  "
125,   이 인간쓰레기가 세월호를 모욕해서 '정의를 위하여'가 반박 트윗을 올렸는데 그걸 오려내서 마치 '정의를 위하여'가 세월호를 모욕한 것처럼 조리돌림을 해댄 똥파리들. 이것들이 강종원보다 낫다고 할 수 있나? twitter.com/PILSUNGOK/stat…  
126,   손석희 JTBC 대표이사 승진 | 다음뉴스 news.v.daum.net/v/201811200336…  이재명만 잡아대더니 진짜 승진했네  세월호 이용하고 정권 바뀌자 세월호 뻔한 이야기만 보도하는척 함 (나중에 비판함 반박할라고ㅋ)  엄기영보다 더 나쁜 인간  홍석현 대통령 만들려고 비판하는척 거론하면서 오지게 띄어주겠네  
127,"   - '세월호 유가족 사찰' 이재수 전 기무사령관, 김0열 전 기무사참모장. 12월 3일 구속영장실질심사. - 검찰, 전날 직권남용권리행사방해 혐의로 영장 청구  “누가, 왜, 구하지 말라고 지시했는지!!”를 밝히기 위한 수사가 반드시 필요합니다.  naver.me/FctLjf4E  "
128,   기소가 가까워 지니까 온갖 거짓과 오만이 판을치고 있다 경기도 대변인실서  있지도 않은 도의원 67명 성명서 서명 했다고 발표하고  이재명 지지그릅 에서는 동의하지 안했는데 이름을 도용했다 패륜과 직권남용 세월호 유가족비하 한것도 모자라 국민을 기만하고 있다 검찰은 흔들림 없이 수사하라  
129,   경기도의원들은 들어라 이재명본인이 트윗으로 여론조사에서 81%가 경찰수사를 신뢰한다고 나왔다  국민들이 형수쌍욕  형님 강제입원  세월호 유가족비하  조폭유착설있는  이재명을 심판한 것이다 도의원들은 도덕과 인권이 없다는 이야기다 서명한 의원들은 두고두고 역사에 죄짖는거다 빙신들아  
130,"   박원석 ""설사 그것이 김혜경씨임이 밝혀진다 치자. 그래서 이재명 내쫒으면, 민주당이 맑고 향기로운 20년 집권정당이 되는건가""    ↑  세월호 배지 가장 열심히 달고 다니던 인간이 이러고 있다.    ""그래서 국회 본회의장에서 '조건만남' 검색하면 국민의 삶이 나아지는 건가""    되묻고 싶다. pic.twitter.com/z8BLDE2q8T  "
131,"   황우석 옹호, 정봉주 비호, 정동영 지지, 전과 4범도 일만 잘하면 된다, 이재명 비호, 세월호 고의 침몰설, 미투 공작설, 내부 작전세력 음모론, 혜경궁김씨 50대 남성설 등..    나도 알고 당신도 알고 있던 '다스 주인' 하나 맞혔다고 해서, 나머지 모든 판단을 그에게 의지하지 마시라. pic.twitter.com/DDV1r0L7p3  "
132,   아무리 생각해봐도 세월호참사와 성격이 가장 비슷한 사건은 “KAL858기 사건”인 것 같습니다. 지옥보다 고통스러웠을 31년을 버텨 온 KAL858기 사건 유가족들께 응원을 보냅니다.  omn.kr/1e0yc  
133,   '세월호 유족사찰' 이재수 前기무사령관 구속영장(속보) yna.kr/AKR20181129157…  
134,   홍가혜씨가 2014년 세월호 참사 당시 ‘해경 명예훼손’으로 기소된 사건에 대법원이 무죄를 확정했다. 1687일만이다. m.mediatoday.co.kr/?mod=news&act=…  
